ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
15,"Im więcej tych gejów, pedofilów, zoofilów oraz innych zjebów w przestrzeni publicznej tym większe szanse na 60% poparcie dla PiS w następnych wyborach. Chyba przywódcy PO kończyli politologie w Piżdzichowie a z historii mieli pałę na szynach ..","The more gays, pedophiles, zoophiles, and other freaks in public spaces, the higher the chance they’ll get 60% support in the next elections. PO’s leaders must have studied political science in Shitsville and failed history miserably.","जितने ज्यादा समलैंगिक, पीडोफाइल्स, zoophiles, और अन्य सनकी सार्वजनिक जगहों पर होंगे,, उतनी ही ज्यादा संभावना है कि अगले चुनाव में PiS को 60% समर्थन मिलेगा। शायद PO के नेताओं ने शिट्सविल में राजनीति शास्त्र पढ़ा और इतिहास में फेल हो गए।",1,No,-2.70463013648987,-0.0701848566532135,Yes,-2.22408175468445,-2.51708388328552,No,-4.65174388885498,-0.787841737270355
16,niger,Nigger.,काला।,1,No,-1.04520034790039,-0.43533331155777,Yes,-1.78666937351227,-2.56784677505493,No,-4.19680881500244,-0.42572295665741
17,{USERNAME}: dlatego onuceki powinni być natychmiast rozstrzeliwane i do dołu z wapnem albo gwałcone przez napalone świnie (czyli zwierzęta na ich poziomie IQ). Ta swołocz pokazała już nie raz co potrafi.,That’s why shills should be shot on sight and thrown into a lime pit or raped by horny pigs (animals on their IQ level). That’s rabble has shown what it’s capable of more than once.,"इसलिए शिल्स को तुरंत गोली मार देनी चाहिए और चूने के गड्ढे में फेंक देना चाहिए, या फिर सींगी सुअरों (उनके IQ स्तर के जानवरों) से बलात्कार करवाना चाहिए। इस भीड़ ने कई बार दिखाया है कि ये क्या कर सकती है।",1,No,-1.9502694606781,-0.154683887958527,Yes,-1.32077312469482,-2.07603740692139,No,-3.12699794769287,-0.719983220100403
18,Mała niggerinka?,Little nigger girl?,"छोटी काली लड़की?""
hs_000851,3.0,""{USERNAME}: jak zawsze spasiona murzynka tępa jak łopata... jak widzę te czarne świnie to mnie wzdryga",1,No,-2.37324333190918,-0.099151536822319,Yes,-1.98468005657196,-3.17447376251221,No,-4.35819530487061,-0.702432751655579
19,{USERNAME}: nie możesz udowodnić swojego kłamstwa i zacząłeś kłamać jak każdy inny ruski śmieć xD,{USERNAME}: You can’t prove your lie and started lying like every other Russian trash xD,{USERNAME}: तुम अपने झूठ को साबित नहीं कर सकते और हर रूसी कचरे की तरह झूठ बोलने लगे xD,1,No,-2.77696657180786,-0.0699256733059883,Yes,-1.74351191520691,-1.97911143302917,No,-4.73955774307251,-0.824809670448303
20,"Jebane zwierzę, powinno się go po prostu oddać innym zwierzętom do zerżnięcia ¯\\_(ツ)\_/¯ Tak na marginesie, żołnierz z takim bebzonem i cyckami? Czy tam już żadnych standardów nie ma?","Fucking animal, they should just give him to other animals to fuck ¯(ツ)/¯ By the way, a soldier with that belly and tits? Are there no standards anymore?","गंदा जानवर, इसे बस दूसरे जानवरों को चोदने के लिए दे देना चाहिए ¯(ツ)/¯ वैसे, इतने बड़े पेट और चूचियों वाला सैनिक? वहाँ अब कोई मानक नहीं बचा क्या?",1,No,-2.71779823303223,-0.0696162655949593,Yes,-1.02329790592194,-3.18002462387085,No,-4.62982034683228,-0.396396964788437
21,"{USERNAME}: Czarnuch pewnie, skoro czarny to przeciwieństwo białego, no i biorąc pod uwagę smak serka no to raczej Czarnuch, ale to taka droga dedukcji, że pewnie nawet 10 latek by wiedział.","{USERNAME}: It’s probably a nigger, since black is the opposite of white, and considering the taste of the cheese, it’s probably a nigger, but that’s such obvious reasoning even a 10-year-old would get it.","{USERNAME}: शायद काला ही होगा, क्योंकि काला गोरे का उल्टा है, और चीज़ के स्वाद को देखते हुए तो काला ही, लेकिन ये इतना आसान तर्क है कि 10 साल का बच्चा भी समझ लेगा।",1,No,-2.84991121292114,-0.0617510043084621,No,-2.02201747894287,-1.98846423625946,No,-4.45840883255005,-0.472348570823669
22,"{USERNAME} ty pustostanie umysłowy. Pedalki i lezby?. Ty psi pomiocie, ty tępa dzido, ty umysłowy pustostanie.","{USERNAME} You empty-headed fuck. Fags and dykes? You dog spawn, you dumb slut, you mental void.","{USERNAME} तुम दिमागी खालीपन। समलैंगिक और लेस्बियन? तुम कुत्ते की औलाद, तुम मूर्ख औरत, तुम दिमागी खालीपन।",1,No,-2.20369148254395,-0.120132461190224,Yes,-2.04291296005249,-2.97870779037476,No,-3.85171413421631,-0.790313839912415
23,"pan jude chyba nie zdaje sobie sprawy co dla jego narodu oznacza dokładne sprawdzenie faktów historycznych, nagle z 6 000 000 będzie 600 000 a zamiast zagazowania i pieców będzie tyfus","Mr. Jew probably doesn’t realize what it means for his people if historical facts are thoroughly checked. Suddenly, 6,000,000 becomes 600,000, and instead of gassing and ovens, it’s typhus.","यहूदी साहब को शायद नहीं पता कि ऐतिहासिक तथ्यों की गहन जाँच उनके लोगों के लिए क्या मायने रखती है। अचानक 6,000,000 से 600,000 हो जाएगा, और गैस और भट्टियों की जगह टाइफस होगा।",1,No,-2.54732751846313,-0.0824266523122788,Yes,-2.14043211936951,-2.75475001335144,No,-4.53236532211304,-0.196029171347618
24,"{USERNAME}: Uzywany i przemeczony, pewnie chwile wczesniej wyszedl z pola bawelny.","{USERNAME}: Used and worn out, probably just came from the cotton field.","{USERNAME}: इस्तेमाल किया हुआ और थका हुआ, शायद अभी-अभी कपास के खेत से आया।",1,No,-4.1380500793457,-0.0179693140089512,No,-1.85658252239227,-1.75195014476776,No,-5.79087162017822,-0.621391534805298
25,"{USERNAME}: trzeba być przygotowanym, ale nie bać się ruskiego ścierwa ...",{USERNAME}: You gotta be prepared but not scared of Russian scum…,"{USERNAME}: तैयार रहना चाहिए, लेकिन रूसी कचरे से डरना नहीं चाहिए...",1,No,-2.61846995353699,-0.0807005614042282,No,-2.31479597091675,-1.75186014175415,No,-4.18613767623901,-0.778311133384705
26,"{USERNAME}: ja jak byłem dzieciakiem też przeżywałem rozwód rodziców, okazuje się wtedy że kobiety to największe kurwy, myślące tylko o sobie. Trzymaj się miras, wspieraj szwagra i dzieciaki, czekam na kolejną część.","{USERNAME}: When I was a kid, I went through my parents’ divorce too. Turns out women are the biggest whores, only thinking about themselves. Hang in there, bro, support your brother-in-law and the kids, waiting for the next part.","{USERNAME}: जब मैं बच्चा था, मैंने भी माता-पिता के तलाक को झेला। पता चला कि औरतें सबसे बड़ी रंडियाँ होती हैं, सिर्फ अपने बारे में सोचती हैं। डटे रहो, भाई, अपने साले और बच्चों का साथ दो, अगले हिस्से का इंतज़ार है।",1,No,-3.80191850662231,-0.023899445310235,Yes,-1.24954879283905,-2.4053783416748,No,-4.79057502746582,-0.122300863265991
27,"Trzeba by armatki parowej z chilli, taka mgła by ich szybko ustawiła…. Albo pozbierać watachy wilków i je tam wpuścić, muzułmanie boją się psa bo to zwierzęta nie czyste a do tego Wilk ;@) #pieknie #ogladac","We’d need a steam cannon with chili, that mist would set them straight quick... Or gather packs of wolves and let them loose there, Muslims are scared of dogs because they’re “unclean” animals, and a wolf to boot ;@) #beautiful #watch","हमें मिर्ची वाली भाप तोप चाहिए, वो धुंध उन्हें जल्दी ठीक कर देगी... या फिर भेड़ियों के झुंड इकट्ठा करके वहाँ छोड़ दो, मुसलमान कुत्तों से डरते हैं क्योंकि वे “अशुद्ध” जानवर हैं, और वो भी भेड़िया ;@) #खूबसूरत #देखो",1,No,-2.10681533813477,-0.131473615765572,Yes,-1.71125090122223,-3.13857984542847,No,-4.21546506881714,-0.380865395069122
28,"{USERNAME}: dwa lata pracy na plantacji bawełny powinny wystarczyć, żeby przemyślał swoje zachowanie.",{USERNAME}: Two years working on a cotton plantation should be enough for him to rethink his behavior.,{USERNAME}: कपास के बागान में दो साल काम करना उसके व्यवहार पर पुनर्विचार करने के लिए काफी होना चाहिए।,1,No,-3.74425482749939,-0.025588758289814,No,-1.98206901550293,-1.73622703552246,No,-5.50234842300415,-0.366841644048691
29,{USERNAME}: aha czyli pojawiles sie z kosmosu jakos w 2005 roku bo taki gamon nie moze miec wiecej jak 15 lat i to ze rozjebali i okradli caly kraj nie zaszkodzilo twoim przodkom i następnym pokoleniom twojej rodziny. Chyba ze pochodzisz z rodziny folksdojczy to nie mam pytań. Jezu slodki wykop to na prawde miejsce pelne zwyklych debili. A kolor bordowy to chyba za szczegolne debilizmy jest przyznawany,"{USERNAME}: So you popped out of space around 2005 because a moron like you can’t be older than 15, and the fact that they fucked up and robbed the whole country didn’t hurt your ancestors or the next generations of your family. Unless you come from a Volksdeutsche family, then I have no questions. Sweet Jesus, Wykop is truly a place full of ordinary idiots. And the burgundy color is probably awarded for exceptional stupidity.","{USERNAME}: तो तुम 2005 के आसपास अंतरिक्ष से आए, क्योंकि तुम जैसे मूर्ख 15 साल से ज्यादा के नहीं हो सकते, और ये कि उन्होंने पूरे देश को बर्बाद और लूट लिया, इससे तुम्हारे पूर्वजों या तुम्हारी अगली पीढ़ियों को कोई नुकसान नहीं हुआ। जब तक तुम Volksdeutsche परिवार से नहीं हो, तब मेरे कोई सवाल नहीं। मीठे यीशु, Wykop वाकई आम मूर्खों से भरा हुआ है। और बरगंडी रंग शायद खास मूर्खता के लिए दिया जाता है।",1,No,-2.24473357200623,-0.113612838089466,Yes,-1.15573942661285,-3.26554727554321,No,-3.14211106300354,-0.5446617603302
30,Ścigać tego tęczowego nazistę!,Chase down that rainbow Nazi!,उस इंद्रधनुषी नाज़ी को खदेड़ो!,1,No,-3.58889031410217,-0.0289690345525742,Yes,-2.31657218933105,-3.49743747711182,No,-4.84861564636231,-2.04078364372253
31,"> Rosjanin synonim od KURWY, CIOTY, DZIKUSA {USERNAME}: gdyby spadło","{USERNAME}: Russian is a synonym for whore, fag, savage {USERNAME}: If it got deleted.","रूसी रंडी, समलैंगिक, जंगली का पर्याय है {USERNAME}: अगर हट गया।",1,No,-2.95207500457764,-0.0562144331634045,No,-2.18147969245911,-1.74966931343079,No,-4.02583408355713,-0.355479121208191
32,Nie taniej wykastrowac cala afryke? ¯\\_(ツ)\_/¯ Wszyscy na tym skorzystamy,Wouldn’t it be cheaper to castrate all of Africa? ¯(ツ)/¯ Everyone would benefit.,क्या पूरे अफ्रीका को नपुंसक करना सस्ता नहीं होगा? ¯(ツ)/¯ सबको फायदा होगा।,1,No,-3.67269444465637,-0.0266505889594555,Yes,-1.91657102108002,-3.01713991165161,No,-4.93944883346558,-0.286168456077576
33,"Z jednej strony chuj im w dupę, bo to legalna mafia, z drugiej chuj w dupę ruskim i ich węglowi","On one hand, fuck them in the ass, because they’re a legal mafia, on the other, fuck the Russkis and their coal in the ass.","एक तरफ, उनकी गांड में लंड, क्योंकि वे कानूनी माफिया हैं, दूसरी तरफ, रूसियों और उनके कोयले की गांड में लंड।",1,No,-2.92894721031189,-0.0562741570174694,Yes,-1.92608094215393,-2.88216423988342,No,-3.96206212043762,-0.391315698623657
34,"{USERNAME}: Obecnie ""dziffka"" jest bardziej kobieca i uczuciowa od tych zwierząt mijanych nam na drodze i tinderze.","{USERNAME}: Nowadays, a “wh0re” is more feminine and emotional than those animals we pass on the street or swipe on Tinder.","{USERNAME}: आजकल एक “रंडी” उन जानवरों से ज्यादा नारी और भावुक है, जिन्हें हम सड़क पर या टिंडर पर देखते हैं।",1,No,-4.5947208404541,-0.0117015177384019,No,-2.00187230110168,-1.88481640815735,No,-5.39489507675171,-0.151810243725777
35,{USERNAME}: where bambo i blm,{USERNAME}: Where’s Bambo and BLM?,{USERNAME}: बैंबू और BLM कहाँ हैं?,1,No,-3.75284838676453,-0.0283935479819775,Yes,-1.62863898277283,-1.98072600364685,No,-4.12246704101563,-0.793123483657837
36,"{USERNAME}: komu przeszkadza ""czarnuch"", ""murzyn"" w polsce, i jak kto ma w tym interes?","{USERNAME}: Who in Poland is bothered by “nigger” or “Negro,” and who has an interest in that?","{USERNAME}: पोलैंड में “काला” या “नीग्रो” से किसे परेशानी है, और इसमें किसका फायदा है?",1,No,-4.04909372329712,-0.0205920003354549,Yes,-1.69357860088348,-1.84407413005829,No,-5.52190780639648,-0.239893764257431
37,"{USERNAME}: ale WOT jest bardzo pożyteczny, natomiast dewiacja kolorowa to tylko do szpitali się nadaje","{USERNAME}: But Territorial Army is very useful, whereas the rainbow deviation is only good for hospitals.","{USERNAME}: लेकिन टेरिटोरियल आर्मी बहुत उपयोगी है, जबकि इंद्रधनुषी विकृति सिर्फ अस्पतालों के लिए ठीक है।",1,No,-3.62389159202576,-0.0294777546077967,No,-1.71237552165985,-1.69745337963104,No,-4.53393173217773,-0.351118296384811
38,{USERNAME}: przywrocil czysta rasowo europe,{USERNAME}: Restore a racially pure Europe.,{USERNAME}: नस्लीय रूप से शुद्ध यूरोप को बहाल करो।,1,No,-3.39441299438477,-0.0363312959671021,No,-2.09815907478333,-1.68660473823547,No,-4.60630750656128,-1.24706506729126
39,W tym tempie nie pozbędą się tej zarazy nigdy. Przecież Nigeria (jak zresztą chyba wszystkie państwa w Afryce) ma bardzo duży przyrost naturalny.,"At this rate, they’ll never get rid of that plague. Nigeria (like probably every African country) has a very high birth rate.",इस रफ्तार से वे इस बीमारी से कभी छुटकारा नहीं पाएंगे। नाइजीरिया (शायद हर अफ्रीकी देश की तरह) में बहुत अधिक जन्म दर है।,1,No,-4.28043079376221,-0.0147105315700173,Yes,-1.56236815452576,-2.81637740135193,No,-6.12769317626953,-0.132748827338219
40,Czy Belgia i Kanada są krajami afrykańskimi? Dlaczego w ich zespołach biegają czarne małpy? #mecz,Are Belgium and Canada African countries? Why are there black monkeys running in their teams? #match,क्या बेल्जियम और कनाडा अफ्रीकी देश हैं? उनकी टीमों में काले बंदर क्यों दौड़ रहे हैं? #मैच,1,No,-4.59387683868408,-0.0114544136449695,Yes,-2.60900473594666,-2.69111514091492,No,-5.0233678817749,-1.05502820014954
41,{USERNAME} skad kurwa sie to gowno wzielo to lgbt tak znikad japierdole,"{USERNAME} Where the fuck did this LGBT shit come from out of nowhere, fucking hell.","{USERNAME} ये LGBT का कचरा कहाँ से आया, अचानक से, भड़वास।",1,No,-3.15988683700562,-0.0466876700520515,Yes,-1.9956967830658,-2.39205431938171,No,-4.52573299407959,-0.555830836296082
42,O co chodzi z tym opuszczaniem spodni wśród czarnuchów?,What’s up with niggers sagging their pants?,कालों के पैंट नीचे करने का क्या चक्कर है?,1,No,-3.3302595615387,-0.0382121615111828,Yes,-2.23586845397949,-2.90937328338623,No,-4.75626182556152,-0.993767619132996
43,"{USERNAME}: Nie możesz tego czytać, bo jesteś ograniczony intelektualnie. Dlatego powtarzam, nie kwestionuj, grzecznie słuchaj co ci mówi Onet i wypierdalaj na front strzelać się z kacapami.","{USERNAME}: You can’t read this because you’re intellectually limited. So I’ll repeat, don’t question, obediently listen to what Onet tells you, and fuck off to the front to shoot Russkis.","{USERNAME}: तुम इसे पढ़ नहीं सकते क्योंकि तुम बौद्धिक रूप से सीमित हो। इसलिए दोहराता हूँ, सवाल मत करो, चुपचाप सुनो जो Onet तुम्हें बताता है, और भाड़ में जाओ मोर्चे पर रूसियों को गोली मारने।",1,No,-2.95771074295044,-0.0551571547985077,Yes,-1.46412897109985,-2.36780595779419,No,-4.59980392456055,-1.12785828113556
44,"> Ktos mi powie czemu tak jest, ze pojawiaja sie tego typu newsy a potem nastepnego dnia jak UAF podaje podsumowanie strat RUS to tego tam nie widac? ( ͡° ͜ʖ ͡°) {USERNAME}: Ruski śmieciu bo może to jest podawane z opóźnieniem?","{USERNAME}: Can someone tell me why it’s like this, these kinds of news pop up, and then the next day when UAF reports RUS losses, it’s not there? ( ͡° ͜ʖ ͡°) {USERNAME}: Russian trash, maybe it’s reported with a delay?","क्या कोई बता सकता है कि ऐसा क्यों है, इस तरह की खबरें आती हैं, और फिर अगले दिन जब UAF रूसी नुकसान की रिपोर्ट देता है, तो वो वहाँ नहीं होता? ( ͡° ͜ʖ ͡°) {USERNAME}: रूसी कचरा, शायद ये देरी से बताया जाता है?",1,No,-3.27045130729675,-0.0419318750500679,Yes,-1.97234964370728,-2.20953989028931,No,-3.81628370285034,-0.438434094190598
45,{USERNAME}: On walczy o wolnosc tylko swoja do robienia co mu sie podoba kosztem wolnosci innych. Tak dzialaja terrorysci z LGBT.,"{USERNAME}: He’s fighting for freedom, but only his own to do whatever he wants at the expense of others’ freedom. That’s how LGBT terrorists operate.","{USERNAME}: वो आज़ादी के लिए लड़ रहा है, लेकिन सिर्फ अपनी, जो वो दूसरों की आज़ादी की कीमत पर चाहता है। LGBT आतंकवादी इसी तरह काम करते हैं।",1,No,-2.63676381111145,-0.0766822248697281,Yes,-1.01041340827942,-2.69751286506653,No,-3.41310691833496,-1.17461490631104
46,{USERNAME}: taki masz ból dupska o ten marsz kibiców że aż tworzysz sobie urojenia i projekcje w głowie o atakach na Białorusinów XDDD. Jak na razie to zwierzęta spod tęczowej flagi wszystkich atakują konfabulatorko.,"{USERNAME}: You’re so butthurt about this sports fans’ march that you’re creating delusions and projections in your head about attacks on Belarusians XDDD. So far, it’s the animals under the rainbow flag attacking everyone, you confabulating liar.","{USERNAME}: तुम्हें इस खेल प्रशंसकों के मार्च से इतनी जलन है कि तुम अपने दिमाग में बेलारूसियों पर हमलों के वहम और प्रक्षेपण बना रहे हो XDDD। अभी तक तो इंद्रधनुषी झंडे वाले जानवर ही सब पर हमला कर रहे हैं, तुम झूठी अफवाहबाज।",1,No,-2.90005445480347,-0.0589995868504047,Yes,-0.495839178562164,-3.66961097717285,No,-3.56562995910645,-0.488236308097839
47,{USERNAME}: Bo hitler miał racje ale mu nie wyszło,"{USERNAME}: Because Hitler was right, but he failed.","{USERNAME}: क्योंकि हिटलर सही था, लेकिन वो नाकाम रहा।",1,No,-3.53153800964355,-0.031490296125412,No,-2.18932819366455,-1.68233489990234,No,-5.02143907546997,-0.734488904476166
48,Co w tym oburzającego? Na lekcjach z tęczowymi dostali by penisy. Sami sobie odpowiedzcie kto jest bardziej pojebany.,"What’s so outrageous about it? In classes with rainbows, they’d get penises. Answer for yourselves who’s more fucked up.",इसमें इतना चौंकाने वाला क्या है? इंद्रधनुषी कक्षाओं में उन्हें लंड मिलते। खुद जवाब दो कि कौन ज्यादा पागल है।,1,No,-3.40323424339294,-0.0354307852685452,Yes,-1.5584990978241,-2.92374968528748,No,-4.96465301513672,-0.233211755752563
49,Chcesz dostać jakiegoś hiva i grzyba przy okazji? To sobie gwałć te brudne świnie. Ich trzeba wszystkich po prostu rozjebać za to co robią na Ukrainie i za to co zrobili Polsce przez tyle lat i podczas II wojny światowej.,Want to catch HIV and a fungus on the side? Go ahead and rape those dirty pigs. They all just need to be fucked up for what they’re doing in Ukraine and what they did to Poland for so many years and during WWII.,"एचआईवी और फंगस भी चाहिए? तो इन गंदे सुअरों का बलात्कार करो। इन सबको बस बर्बाद करना है, जो वो यूक्रेन में कर रहे हैं और जो उन्होंने पोलैंड के साथ इतने सालों और द्वितीय विश्व युद्ध के दौरान किया।",1,No,-2.77503228187561,-0.0653556436300278,Yes,-2.03178572654724,-2.89823412895203,No,-3.88374090194702,-0.335701406002045
